date,Level1,Level2,Level3,Level4,Level5
2019-01-04,2.004804295334798,1.3943393168863778,1.6155985051351234,1.5720430709005837,1.3570035812675258
2019-01-11,2.0551067689959734,1.4273933351220052,1.6446431946054167,1.5948987556364196,1.3796214012764283
2019-01-18,2.0797834507701705,1.4377440221924203,1.6622490525038427,1.600213222780309,1.403068562627274
2019-01-25,2.1197948205248998,1.4756804850819318,1.69890135754658,1.6232987505396104,1.410004029996494
2019-02-01,2.2133315943287633,1.5051318173112183,1.7568979790966701,1.7214819817537867,1.5200507577976523
2019-02-15,2.4089909783740864,1.6131709497302293,1.8437546695079194,1.8136911708374153,1.5769943473036199
2019-02-22,2.5972966391217187,1.7012994510918418,1.9644416576019084,1.9495510825243185,1.69524059951554
2019-03-01,2.6542231135608305,1.699718937814102,1.9584522819507837,1.9732808566206868,1.7089136743831315
2019-03-08,2.5810498841250555,1.7504382039627644,2.053525251127178,2.03151259743258,1.7866844762834506
2019-03-15,2.619512664355131,1.787975936561841,2.115377070166351,2.0836159922879247,1.849799133979161
2019-03-22,2.6918306559183094,1.8016927276234969,2.1301251239658225,2.094161429268825,1.8418994352433256
2019-03-29,2.711835612922118,1.8347645152838505,2.210264119921801,2.155059481729692,1.8739876935751787
2019-04-12,2.783195362672233,1.9004442790938412,2.264659996556949,2.1994502995961014,1.919494902788833
2019-04-19,2.613367544573814,1.7893420031469225,2.1525644222073357,2.0871994936381677,1.8825957582999056
2019-04-26,2.5262838121443134,1.734945908665556,2.059583227278545,1.9759845877333653,1.7797236728102377
2019-05-10,2.496769941311889,1.7312849923841023,2.01886662323166,1.9393780590704666,1.6945159100008254
2019-05-17,2.433449697073112,1.7139453716176445,1.9847415571906497,1.9079643404198439,1.6765939648411472
2019-05-24,2.4717571967338547,1.7288937311041195,2.022951008829774,1.958238962277191,1.7323489287762377
2019-05-31,2.3920888660562407,1.712918172767118,2.039314896692082,1.981737773800887,1.7180066581328477
2019-06-14,2.50760275177195,1.7826248241720897,2.1611682565175436,2.071816123502105,1.8063575786288701
2019-06-21,2.531424663810371,1.796319244067795,2.2054252894663016,2.0660390136647564,1.7895231268473493
2019-06-28,2.6125157025780736,1.8211105606427018,2.2460210749196867,2.1162755178443033,1.8454399120482556
2019-07-05,2.6046437730669427,1.7860498130491382,2.198544569360742,2.077593113068958,1.8032514018415786
2019-07-12,2.670250605917688,1.7826932956513357,2.189264147089232,2.083371343144994,1.824791778477861
2019-07-19,2.735973456258685,1.8077731145518123,2.2103180417037183,2.1295960161527416,1.8645928907735183
2019-07-26,2.722332912405881,1.7624547369696917,2.1652475003855276,2.094102167861432,1.8229305472003672
2019-08-02,2.6513449751467792,1.730216739310476,2.0978351702558067,2.0274464674920685,1.7447082482921221
2019-08-09,2.7603825668855566,1.7807437616408794,2.1342296968509387,2.074208002451456,1.8115040357153922
2019-08-16,2.8784327229947873,1.8526806866084775,2.2062127398034304,2.1256043713897634,1.8488039774069813
2019-08-23,2.88480825739379,1.8584023868609185,2.2189582615150094,2.128657569579086,1.8738275111899674
2019-08-30,3.008924307375903,1.94123125054641,2.3229215265384973,2.2538075667277937,1.964200073532121
2019-09-06,3.043425672120416,1.9657767418940573,2.365577205562763,2.2633709694951567,1.9937334283067025
2019-09-20,2.9759022096255774,1.9107379126689024,2.306785975605963,2.2075356899231537,1.9157001436328056
2019-09-27,3.0343264024930368,1.9339252402651699,2.3265496363729716,2.2462587507760623,1.938274642973069
2019-10-11,2.980370319832784,1.9333722886116431,2.296471940797853,2.208607060305208,1.9011777571272281
2019-10-18,2.9969781885437095,1.9327989757357544,2.3019831811960154,2.2351385211775683,1.9186256793106071
2019-10-25,3.042485241805517,1.9404964476090667,2.3273678563520668,2.267187361393899,1.956372780552918
2019-11-01,3.091606960461095,1.9912353868239947,2.352902756846469,2.2841561713114364,1.972548433648352
2019-11-08,3.0784882045640867,1.9602906695355256,2.3040757452600054,2.220121908411072,1.9236504645744594
2019-11-15,3.011213327817846,1.957585718275292,2.332399060982048,2.2308999604476965,1.9379474746423901
2019-11-22,3.049446276085135,1.9516501529300472,2.330365701517872,2.2170621494823406,1.9139294802532818
2019-11-29,3.1815098280486525,1.9834896141507257,2.3708289407138037,2.2642711262870403,1.980458073570742
2019-12-06,3.237033011267006,2.020498953113313,2.434243256930797,2.327486922490876,2.005986673229673
2019-12-13,3.2562138376162837,2.041338577904165,2.4677855387524037,2.3592306008780968,2.0380480091525177
2019-12-20,3.2845688551223264,2.0432768327338553,2.4717137352583682,2.410088139679055,2.0521260982243765
2019-12-27,3.4076801391689093,2.1157141185050543,2.55817620353418,2.495059962765054,2.1367057145131305
2020-01-03,3.4880745471517636,2.1580495764812477,2.5799518330630304,2.5337686340617407,2.17560093916779
2020-01-10,3.657319566237642,2.2030708832591075,2.578652077166582,2.5013525667702536,2.1826354573359943
2020-01-17,3.947558123311125,2.15576309430365,2.4346897029554224,2.3438528402299976,2.022959034012825
2020-02-07,4.0415420264564705,2.2517208057624023,2.5004627951555074,2.416619097582161,2.1365974108665027
2020-02-14,4.264520492771706,2.3820444282621995,2.6590940066275883,2.526616027457901,2.254842945684768
2020-02-21,4.005789685640001,2.2232261051102995,2.516821764765127,2.417067525566945,2.1354985913520235
2020-02-28,4.23419698141808,2.3128047320122898,2.65625568857768,2.542648816314745,2.226274899333836
2020-03-06,3.9393737660159065,2.166775916269644,2.4910845939989783,2.424061845860105,2.0846358596180345
2020-03-13,3.6684221659963536,2.0546592560151615,2.348326436004171,2.289999532945021,1.9428931157958096
2020-03-20,3.659436568280233,2.062332495418374,2.3606608509592952,2.3195604650038355,1.941656666894925
2020-03-27,3.663339847706978,2.063729417746155,2.3316868398488717,2.337956469260859,1.9898051668493832
2020-04-03,3.643241585656116,2.081249089175549,2.367302559939138,2.3714495523510415,2.0471927971996404
2020-04-10,3.7077248920929105,2.10772875076254,2.4017292440853155,2.428369079640351,2.1624638575883326
2020-04-17,3.6553633274618096,2.100044618697981,2.362327641716162,2.3888114793299504,2.1606220167625447
2020-04-24,3.8209266260491828,2.2085598458578684,2.4451000495575244,2.5352275128754274,2.3782471859302876
2020-05-08,3.9170891611591707,2.187629884909538,2.4329621662279917,2.50958293551496,2.3408149881272684
2020-05-15,3.87587640864073,2.1384697830198958,2.3775770499879565,2.451979270924104,2.292766638388845
2020-05-22,4.076660029043579,2.1722735488614027,2.4233304350683555,2.477592591670894,2.306878145633204
2020-05-29,4.232780709420491,2.2431598880686408,2.509181748929658,2.572539715697089,2.4008709226487053
2020-06-05,4.257872154557228,2.26461769763473,2.5086420258295186,2.5887919246311863,2.4108080071650586
2020-06-12,4.37990050580616,2.338028922924897,2.584185181761756,2.6563654364284357,2.4986568675064125
2020-06-19,4.8022337804478585,2.559377598506542,2.827271508801596,2.834098106955581,2.6832576001638753
2020-07-03,5.481147847140183,2.800687497007064,3.075838164509163,3.0387049367791636,2.9408676483523912
2020-07-10,5.1076727258789445,2.657319680802008,2.9807728542195457,2.9267598712638088,2.930157949470777
2020-07-17,5.176430434443317,2.670614787272753,2.9998956671864807,2.909543325266033,2.859730499244905
2020-07-24,5.633090265552071,2.789533871142278,3.074035600692355,3.026544562446807,3.021037091720486
2020-07-31,5.723547663550376,2.798690690283136,3.1142089995821856,3.0664755975734397,3.0757346150808385
2020-08-07,5.569162996514661,2.7906248089768724,3.15242737691212,3.0812439317993072,3.052157629478009
2020-08-14,5.583102196641644,2.7712787917147503,3.1782018260622364,3.0919058562919095,3.040061962033795
2020-08-21,5.720647240846958,2.8473855446381244,3.2124212201286606,3.162847113892936,3.060989098522884
2020-08-28,5.625264624781664,2.8218476513833655,3.195488479724482,3.1325024590728257,3.0406490634587775
2020-09-04,5.413408864994205,2.732108264521828,3.0565744042928413,3.0157661885572917,2.9082499601455045
2020-09-11,5.685848583232904,2.817258179919238,3.140177543338089,3.1165022985312048,3.015107956460641
2020-09-18,5.405375088899462,2.713197175466241,3.021262868523513,3.001379765957088,2.9837163763885255
2020-09-25,5.63017655527713,2.818268347254785,3.0971451849532654,3.092146446820806,3.0803311311377097
2020-10-09,5.679353187021951,2.8946766890495463,3.1447067250358463,3.16923703078069,3.1691307349984252
2020-10-16,5.468628213759116,2.838745480830853,3.098273260828497,3.0968057102652318,3.032165766046941
2020-10-23,5.522697694174927,2.7972375849149036,3.0637156726996806,3.1543922276915977,3.1883096777536575
2020-10-30,5.852526008551904,2.953130633435181,3.190926656324459,3.2649401170270336,3.3014897221157455
2020-11-06,5.952947971402951,2.9552674183267214,3.2344930986361584,3.2936480016276195,3.2425468144800096
2020-11-13,6.078942348760852,2.994781505465959,3.3012530021243136,3.3353225989730872,3.293380896189692
2020-11-20,6.159731176493305,3.0241128882378754,3.3325747346359385,3.304158943321461,3.2231616635605715
2020-11-27,6.238315134889711,3.0487506878521335,3.3691367389762843,3.4127762260638304,3.362458621060692
2020-12-04,6.150956444143608,3.0074428653224814,3.222561629173868,3.3503889352782763,3.3360104064904172
2020-12-11,6.456900424277283,3.0682670089363593,3.2903885329957276,3.433209075428942,3.4168831196632334
2020-12-18,6.803699740332717,3.180558656545477,3.246675458361397,3.408930019817538,3.401560702766821
